method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.000010,1e-05,0.124,4,1.443290e-15,1.702874e-15,2.899781e-30
rk4,1001,0.010010,1e-05,0.040,4,6.661338e-16,4.402617e-14,1.938304e-27
rk4,2001,0.020010,1e-05,0.042,4,0.000000e+00,7.077270e-14,5.008775e-27
rk4,3001,0.030010,1e-05,0.041,4,1.998401e-15,9.152183e-14,8.376245e-27
rk4,4001,0.040010,1e-05,0.041,4,1.332268e-15,1.122516e-13,1.260041e-26
rk4,5001,0.050010,1e-05,0.041,4,2.220446e-16,1.295189e-13,1.677516e-26
rk4,6001,0.060010,1e-05,0.041,4,4.440892e-16,1.449865e-13,2.102110e-26
rk4,7001,0.070010,1e-05,0.041,4,2.220446e-16,1.624172e-13,2.637933e-26
rk4,8001,0.080010,1e-05,0.042,4,2.220446e-16,1.820058e-13,3.312612e-26
rk4,9001,0.090010,1e-05,0.042,4,1.110223e-16,2.031925e-13,4.128720e-26
rk4,10001,0.100010,1e-05,0.041,4,1.110223e-16,2.240251e-13,5.018725e-26
rk4,11001,0.110010,1e-05,0.041,4,7.771561e-16,2.436095e-13,5.934558e-26
rk4,12001,0.120010,1e-05,0.041,4,2.220446e-16,2.632992e-13,6.932649e-26
rk4,13001,0.130010,1e-05,0.041,4,6.661338e-16,2.811988e-13,7.907279e-26
rk4,14001,0.140010,1e-05,0.041,4,6.661338e-16,2.970660e-13,8.824820e-26
rk4,15001,0.150010,1e-05,0.041,4,1.332268e-15,3.132984e-13,9.815591e-26
rk4,16001,0.160010,1e-05,0.041,4,6.661338e-16,3.296091e-13,1.086422e-25
rk4,17001,0.170010,1e-05,0.041,4,1.554312e-15,3.457275e-13,1.195275e-25
rk4,18001,0.180010,1e-05,0.078,4,1.332268e-15,3.614284e-13,1.306305e-25
rk4,19001,0.190010,1e-05,0.043,4,6.661338e-16,3.771016e-13,1.422056e-25
rk4,20001,0.200010,1e-05,0.043,4,6.661338e-16,3.930731e-13,1.545065e-25
rk4,21001,0.210010,1e-05,0.043,4,4.440892e-16,4.091827e-13,1.674305e-25
rk4,22001,0.220010,1e-05,0.041,4,1.332268e-15,4.252397e-13,1.808288e-25
rk4,23001,0.230010,1e-05,0.085,4,2.220446e-15,4.415865e-13,1.949986e-25
rk4,24001,0.240010,1e-05,0.041,4,1.332268e-15,4.578493e-13,2.096260e-25
rk4,25001,0.250010,1e-05,0.042,4,1.332268e-15,4.739379e-13,2.246171e-25
rk4,26001,0.260010,1e-05,0.042,4,1.110223e-15,4.900515e-13,2.401504e-25
rk4,27001,0.270010,1e-05,0.041,4,1.776357e-15,5.061694e-13,2.562074e-25
rk4,28001,0.280010,1e-05,0.042,4,0.000000e+00,5.225994e-13,2.731101e-25
rk4,29001,0.290010,1e-05,0.041,4,2.442491e-15,5.386008e-13,2.900908e-25
rk4,30001,0.300010,1e-05,0.041,4,4.440892e-16,5.548759e-13,3.078873e-25
rk4,31001,0.310010,1e-05,0.042,4,6.661338e-16,5.709985e-13,3.260393e-25
rk4,32001,0.320010,1e-05,0.040,4,6.661338e-16,5.869569e-13,3.445184e-25
rk4,33001,0.330010,1e-05,0.040,4,6.661338e-16,6.028235e-13,3.633961e-25
rk4,34001,0.340010,1e-05,0.040,4,2.664535e-15,6.184155e-13,3.824378e-25
rk4,35001,0.350010,1e-05,0.040,4,1.332268e-15,6.336849e-13,4.015566e-25
rk4,36001,0.360010,1e-05,0.040,4,2.220446e-16,6.487667e-13,4.208983e-25
rk4,37001,0.370010,1e-05,0.056,4,3.330669e-15,6.638933e-13,4.407544e-25
rk4,38001,0.380010,1e-05,0.041,4,2.220446e-16,6.787920e-13,4.607585e-25
rk4,39001,0.390010,1e-05,0.040,4,1.110223e-15,6.934179e-13,4.808284e-25
rk4,40001,0.400010,1e-05,0.040,4,1.776357e-15,7.082356e-13,5.015977e-25
rk4,41001,0.410010,1e-05,0.041,4,1.110223e-16,7.226226e-13,5.221834e-25
rk4,42001,0.420010,1e-05,0.041,4,5.551115e-16,7.369607e-13,5.431111e-25
rk4,43001,0.430010,1e-05,0.042,4,8.881784e-16,7.511017e-13,5.641538e-25
rk4,44001,0.440010,1e-05,0.041,4,2.220446e-15,7.653613e-13,5.857779e-25
rk4,45001,0.450010,1e-05,0.041,4,1.332268e-15,7.793559e-13,6.073956e-25
rk4,46001,0.460010,1e-05,0.054,4,2.220446e-15,7.929921e-13,6.288364e-25
rk4,47001,0.470010,1e-05,0.068,4,3.330669e-15,8.066741e-13,6.507231e-25
rk4,48001,0.480010,1e-05,0.041,4,8.881784e-16,8.199075e-13,6.722483e-25
rk4,49001,0.490010,1e-05,0.041,4,1.332268e-15,8.331899e-13,6.942054e-25
rk4,50001,0.500010,1e-05,0.041,4,8.881784e-16,8.465883e-13,7.167117e-25
rk4,51001,0.510010,1e-05,0.045,4,2.886580e-15,8.682562e-13,7.538689e-25
rk4,52001,0.520010,1e-05,0.040,4,1.110223e-15,8.904952e-13,7.929817e-25
rk4,53001,0.530010,1e-05,0.057,4,1.776357e-15,9.132725e-13,8.340666e-25
rk4,54001,0.540010,1e-05,0.040,4,2.220446e-16,9.362151e-13,8.764988e-25
rk4,55001,0.550010,1e-05,0.040,4,8.881784e-16,9.593523e-13,9.203568e-25
rk4,56001,0.560010,1e-05,0.041,4,1.776357e-15,9.827199e-13,9.657384e-25
rk4,57001,0.570010,1e-05,0.041,4,2.220446e-16,1.006423e-12,1.012886e-24
rk4,58001,0.580010,1e-05,0.040,4,1.776357e-15,1.030209e-12,1.061332e-24
rk4,59001,0.590010,1e-05,0.040,4,1.332268e-15,1.054439e-12,1.111842e-24
rk4,60001,0.600010,1e-05,0.040,4,1.110223e-15,1.078458e-12,1.163072e-24
rk4,61001,0.610010,1e-05,0.040,4,1.554312e-15,1.102996e-12,1.216601e-24
rk4,62001,0.620010,1e-05,0.042,4,1.332268e-15,1.127710e-12,1.271731e-24
rk4,63001,0.630010,1e-05,0.041,4,1.332268e-15,1.152259e-12,1.327700e-24
rk4,64001,0.640010,1e-05,0.041,4,1.554312e-15,1.177313e-12,1.386066e-24
rk4,65001,0.650010,1e-05,0.057,4,1.776357e-15,1.202060e-12,1.444949e-24
rk4,66001,0.660010,1e-05,0.049,4,6.661338e-16,1.227141e-12,1.505875e-24
rk4,67001,0.670010,1e-05,0.042,4,1.332268e-15,1.252142e-12,1.567860e-24
rk4,68001,0.680010,1e-05,0.041,4,3.108624e-15,1.277312e-12,1.631526e-24
rk4,69001,0.690010,1e-05,0.046,4,1.998401e-15,1.302387e-12,1.696213e-24
rk4,70001,0.700010,1e-05,0.041,4,2.442491e-15,1.327859e-12,1.763210e-24
rk4,71001,0.710010,1e-05,0.040,4,2.442491e-15,1.352954e-12,1.830483e-24
rk4,72001,0.720010,1e-05,0.065,4,2.886580e-15,1.378392e-12,1.899964e-24
rk4,73001,0.730010,1e-05,0.041,4,1.554312e-15,1.403544e-12,1.969936e-24
rk4,74001,0.740010,1e-05,0.041,4,3.108624e-15,1.428492e-12,2.040589e-24
rk4,75001,0.750010,1e-05,0.041,4,3.330669e-15,1.453981e-12,2.114060e-24
rk4,76001,0.760010,1e-05,0.041,4,3.330669e-15,1.479124e-12,2.187809e-24
rk4,77001,0.770010,1e-05,0.042,4,3.108624e-15,1.504685e-12,2.264076e-24
rk4,78001,0.780010,1e-05,0.041,4,4.218847e-15,1.529793e-12,2.340268e-24
rk4,79001,0.790010,1e-05,0.040,4,2.220446e-15,1.554989e-12,2.417991e-24
rk4,80001,0.800010,1e-05,0.040,4,3.108624e-15,1.580287e-12,2.497308e-24
rk4,81001,0.810010,1e-05,0.040,4,2.220446e-15,1.605813e-12,2.578635e-24
rk4,82001,0.820010,1e-05,0.042,4,3.108624e-15,1.630679e-12,2.659115e-24
rk4,83001,0.830010,1e-05,0.041,4,2.886580e-15,1.655854e-12,2.741852e-24
rk4,84001,0.840010,1e-05,0.043,4,4.884981e-15,1.681197e-12,2.826424e-24
rk4,85001,0.850010,1e-05,0.043,4,4.440892e-15,1.706270e-12,2.911359e-24
rk4,86001,0.860010,1e-05,0.044,4,3.774758e-15,1.731427e-12,2.997839e-24
rk4,87001,0.870010,1e-05,0.045,4,5.773160e-15,1.756686e-12,3.085946e-24
rk4,88001,0.880010,1e-05,0.069,4,3.774758e-15,1.781697e-12,3.174444e-24
rk4,89001,0.890010,1e-05,0.046,4,4.884981e-15,1.807093e-12,3.265585e-24
rk4,90001,0.900010,1e-05,0.078,4,5.107026e-15,1.831886e-12,3.355808e-24
rk4,91001,0.910010,1e-05,0.044,4,4.884981e-15,1.856728e-12,3.447441e-24
rk4,92001,0.920010,1e-05,0.044,4,4.218847e-15,1.881828e-12,3.541277e-24
rk4,93001,0.930010,1e-05,0.043,4,3.996803e-15,1.906975e-12,3.636554e-24
rk4,94001,0.940010,1e-05,0.044,4,4.218847e-15,1.931768e-12,3.731726e-24
rk4,95001,0.950010,1e-05,0.043,4,3.330669e-15,1.956340e-12,3.827266e-24
rk4,96001,0.960010,1e-05,0.042,4,3.774758e-15,1.981229e-12,3.925267e-24
rk4,97001,0.970010,1e-05,0.041,4,3.996803e-15,2.005988e-12,4.023989e-24
rk4,98001,0.980010,1e-05,0.041,4,2.886580e-15,2.030348e-12,4.122314e-24
rk4,99001,0.990010,1e-05,0.041,4,3.330669e-15,2.055139e-12,4.223596e-24
rk4,100001,1.000010,1e-05,0.042,4,3.108624e-15,2.079377e-12,4.323810e-24
rk4,101001,1.010010,1e-05,0.041,4,3.108624e-15,2.067277e-12,4.273635e-24
rk4,102001,1.020010,1e-05,0.041,4,2.886580e-15,2.055695e-12,4.225882e-24
rk4,103001,1.030010,1e-05,0.067,4,5.329071e-15,2.044027e-12,4.178046e-24
rk4,104001,1.040010,1e-05,0.044,4,4.662937e-15,2.032976e-12,4.132991e-24
rk4,105001,1.050010,1e-05,0.044,4,3.330669e-15,2.021457e-12,4.086287e-24
rk4,106001,1.060010,1e-05,0.044,4,4.218847e-15,2.010695e-12,4.042895e-24
rk4,107001,1.070010,1e-05,0.043,4,3.552714e-15,2.000090e-12,4.000361e-24
rk4,108001,1.080010,1e-05,0.043,4,3.330669e-15,1.989370e-12,3.957593e-24
rk4,109001,1.090010,1e-05,0.041,4,3.552714e-15,1.978846e-12,3.915832e-24
rk4,110001,1.100010,1e-05,0.041,4,5.995204e-15,1.968545e-12,3.875169e-24
rk4,111001,1.110010,1e-05,0.043,4,5.329071e-15,1.958818e-12,3.836967e-24
rk4,112001,1.120010,1e-05,0.059,4,4.440892e-15,1.949177e-12,3.799290e-24
rk4,113001,1.130010,1e-05,0.042,4,3.774758e-15,1.939799e-12,3.762820e-24
rk4,114001,1.140010,1e-05,0.041,4,4.662937e-15,1.930444e-12,3.726612e-24
rk4,115001,1.150010,1e-05,0.042,4,4.440892e-15,1.921676e-12,3.692839e-24
rk4,116001,1.160010,1e-05,0.077,4,4.662937e-15,1.912417e-12,3.657339e-24
rk4,117001,1.170010,1e-05,0.041,4,4.440892e-15,1.904052e-12,3.625416e-24
rk4,118001,1.180010,1e-05,0.041,4,5.995204e-15,1.895410e-12,3.592579e-24
rk4,119001,1.190010,1e-05,0.041,4,4.884981e-15,1.886852e-12,3.560211e-24
rk4,120001,1.200010,1e-05,0.049,4,5.329071e-15,1.879651e-12,3.533087e-24
rk4,121001,1.210010,1e-05,0.041,4,4.662937e-15,1.872101e-12,3.504763e-24
rk4,122001,1.220010,1e-05,0.040,4,4.218847e-15,1.865087e-12,3.478550e-24
rk4,123001,1.230010,1e-05,0.040,4,5.551115e-15,1.858256e-12,3.453114e-24
rk4,124001,1.240010,1e-05,0.040,4,4.884981e-15,1.851605e-12,3.428442e-24
rk4,125001,1.250010,1e-05,0.041,4,5.773160e-15,1.845279e-12,3.405054e-24
rk4,126001,1.260010,1e-05,0.043,4,5.551115e-15,1.839424e-12,3.383481e-24
rk4,127001,1.270010,1e-05,0.043,4,5.995204e-15,1.833955e-12,3.363390e-24
rk4,128001,1.280010,1e-05,0.049,4,6.883383e-15,1.828756e-12,3.344349e-24
rk4,129001,1.290010,1e-05,0.044,4,7.105427e-15,1.823919e-12,3.326679e-24
rk4,130001,1.300010,1e-05,0.044,4,6.661338e-15,1.819460e-12,3.310436e-24
rk4,131001,1.310010,1e-05,0.044,4,5.773160e-15,1.815293e-12,3.295288e-24
