method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.010000,0.01,0.241,4,2.713503e-04,3.839554e-04,1.474218e-07
rk4,2,0.020000,0.01,0.109,4,5.425673e-04,7.677754e-04,5.894790e-07
rk4,3,0.030000,0.01,0.121,4,8.097802e-04,2.279639e-03,5.196752e-06
rk4,4,0.040000,0.01,0.113,4,2.710440e+02,1.646345e+01,2.710451e+02
rk4,5,0.050000,0.01,0.121,4,2.154380e+10,1.467781e+05,2.154380e+10
rk4,6,0.060000,0.01,0.119,4,1.843038e+18,1.357585e+09,1.843038e+18
rk4,7,0.070000,0.01,0.116,4,1.647569e+26,1.283577e+13,1.647569e+26
rk4,8,0.080000,0.01,0.115,4,1.514202e+34,1.230529e+17,1.514202e+34
rk4,9,0.090000,0.01,0.113,4,1.417414e+42,1.190552e+21,1.417414e+42
rk4,10,0.100000,0.01,0.114,4,1.343845e+50,1.159243e+25,1.343845e+50
rk4,11,0.110000,0.01,0.118,4,1.285955e+58,1.134000e+29,1.285955e+58
rk4,12,0.120000,0.01,0.113,4,1.239222e+66,1.113203e+33,1.239222e+66
rk4,13,0.130000,0.01,0.114,4,1.200773e+74,1.095798e+37,1.200773e+74
rk4,14,0.140000,0.01,0.117,4,1.168690e+82,1.081059e+41,1.168690e+82
rk4,15,0.150000,0.01,0.068,4,1.141631e+90,1.068471e+45,1.141631e+90
rk4,16,0.160000,0.01,0.114,4,1.118620e+98,1.057648e+49,1.118620e+98
rk4,17,0.170000,0.01,0.066,4,1.098924e+106,1.048296e+53,1.098924e+106
rk4,18,0.180000,0.01,0.115,4,1.081975e+114,1.040180e+57,1.081975e+114
rk4,19,0.190000,0.01,0.064,4,1.067328e+122,1.033116e+61,1.067328e+122
rk4,20,0.200000,0.01,0.066,4,1.054627e+130,1.026950e+65,1.054627e+130
rk4,21,0.210000,0.01,0.076,4,1.043585e+138,1.021560e+69,1.043585e+138
rk4,22,0.220000,0.01,0.066,4,1.033966e+146,1.016841e+73,1.033966e+146
rk4,23,0.230000,0.01,0.079,4,1.025578e+154,1.012708e+77,1.025578e+154
rk4,24,0.240000,0.01,0.065,4,1.018261e+162,1.009089e+81,1.018261e+162
rk4,25,0.250000,0.01,0.111,4,1.011883e+170,1.005924e+85,1.011883e+170
rk4,26,0.260000,0.01,0.112,4,1.006331e+178,1.003161e+89,1.006331e+178
rk4,27,0.270000,0.01,0.065,4,1.001514e+186,1.000757e+93,1.001514e+186
rk4,28,0.280000,0.01,0.111,4,9.973518e+193,9.986750e+96,9.973518e+193
rk4,29,0.290000,0.01,0.066,4,9.937783e+201,9.968843e+100,9.937783e+201
rk4,30,0.300000,0.01,0.065,4,9.907364e+209,9.953574e+104,9.907364e+209
rk4,31,0.310000,0.01,0.112,4,9.881777e+217,9.940713e+108,9.881777e+217
rk4,32,0.320000,0.01,0.070,4,9.860602e+225,9.930056e+112,9.860602e+225
rk4,33,0.330000,0.01,0.113,4,9.843481e+233,9.921432e+116,9.843481e+233
rk4,34,0.340000,0.01,0.066,4,9.830100e+241,9.914686e+120,9.830100e+241
rk4,35,0.350000,0.01,0.065,4,9.820187e+249,9.909686e+124,9.820187e+249
rk4,36,0.360000,0.01,0.112,4,9.813506e+257,9.906314e+128,9.813506e+257
rk4,37,0.370000,0.01,0.065,4,9.809846e+265,9.904467e+132,9.809846e+265
rk4,38,0.380000,0.01,0.064,4,9.809024e+273,9.904052e+136,9.809024e+273
rk4,39,0.390000,0.01,0.065,4,9.810877e+281,9.904987e+140,9.810877e+281
rk4,40,0.400000,0.01,0.113,4,9.815258e+289,9.907199e+144,9.815258e+289
rk4,41,0.410000,0.01,0.066,4,9.822039e+297,9.910620e+148,9.822039e+297
rk4,42,0.420000,0.01,0.066,4,9.831103e+305,9.915192e+152,9.831103e+305
rk4,43,0.430000,0.01,0.113,4,inf,inf,inf
rk4,44,0.440000,0.01,0.065,4,inf,inf,inf
rk4,45,0.450000,0.01,0.112,4,inf,inf,inf
rk4,46,0.460000,0.01,0.107,4,inf,inf,inf
rk4,47,0.470000,0.01,0.110,4,inf,inf,inf
rk4,48,0.480000,0.01,0.099,4,inf,inf,inf
rk4,49,0.490000,0.01,0.248,4,inf,inf,inf
rk4,50,0.500000,0.01,0.100,4,inf,inf,inf
rk4,51,0.510000,0.01,0.084,4,inf,inf,inf
rk4,52,0.520000,0.01,0.066,4,inf,inf,inf
rk4,53,0.530000,0.01,0.067,4,inf,inf,inf
rk4,54,0.540000,0.01,0.213,4,inf,inf,inf
rk4,55,0.550000,0.01,0.065,4,inf,inf,inf
rk4,56,0.560000,0.01,0.105,4,inf,inf,inf
rk4,57,0.570000,0.01,0.092,4,inf,inf,inf
rk4,58,0.580000,0.01,0.098,4,inf,inf,inf
rk4,59,0.590000,0.01,0.120,4,inf,inf,inf
rk4,60,0.600000,0.01,0.115,4,inf,inf,inf
rk4,61,0.610000,0.01,0.110,4,inf,inf,inf
rk4,62,0.620000,0.01,0.105,4,inf,inf,inf
rk4,63,0.630000,0.01,0.114,4,inf,inf,inf
rk4,64,0.640000,0.01,0.105,4,inf,inf,inf
