method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.000100,0.0001,0.165,4,1.110223e-15,2.074623e-15,4.304060e-30
taylor,501,0.050100,0.0001,0.070,4,2.442491e-15,1.315602e-13,1.730809e-26
taylor,1001,0.100100,0.0001,0.070,4,1.776357e-15,1.948141e-13,3.795253e-26
taylor,1501,0.150100,0.0001,0.076,4,2.775558e-15,2.694194e-13,7.258681e-26
taylor,2001,0.200100,0.0001,0.078,4,4.996004e-15,3.416787e-13,1.167443e-25
taylor,2501,0.250100,0.0001,0.100,4,5.218048e-15,4.225387e-13,1.785390e-25
taylor,3001,0.300100,0.0001,0.070,4,6.661338e-15,4.985437e-13,2.485458e-25
taylor,3501,0.350100,0.0001,0.072,4,5.995204e-15,5.748300e-13,3.304296e-25
taylor,4001,0.400100,0.0001,0.080,4,8.215650e-15,6.499026e-13,4.223734e-25
taylor,4501,0.450100,0.0001,0.081,4,9.214851e-15,7.266891e-13,5.280770e-25
taylor,5001,0.500100,0.0001,0.086,4,1.065814e-14,8.052981e-13,6.485051e-25
taylor,5501,0.550100,0.0001,0.073,4,1.265654e-14,8.850767e-13,7.833609e-25
taylor,6001,0.600100,0.0001,0.070,4,1.598721e-14,9.650414e-13,9.313050e-25
taylor,6501,0.650100,0.0001,0.094,4,1.931788e-14,1.045664e-12,1.093413e-24
taylor,7001,0.700100,0.0001,0.084,4,1.876277e-14,1.126661e-12,1.269365e-24
taylor,7501,0.750100,0.0001,0.076,4,2.198242e-14,1.208366e-12,1.460149e-24
taylor,8001,0.800100,0.0001,0.076,4,2.309264e-14,1.290324e-12,1.664935e-24
taylor,8501,0.850100,0.0001,0.080,4,2.531308e-14,1.372362e-12,1.883379e-24
taylor,9001,0.900100,0.0001,0.071,4,2.831069e-14,1.453972e-12,2.114034e-24
taylor,9501,0.950100,0.0001,0.076,4,2.897682e-14,1.535513e-12,2.357801e-24
taylor,10001,1.000100,0.0001,0.073,4,3.108624e-14,1.616997e-12,2.614679e-24
taylor,10501,1.050100,0.0001,0.078,4,3.375078e-14,1.698653e-12,2.885422e-24
taylor,11001,1.100100,0.0001,0.095,4,3.652634e-14,1.779511e-12,3.166658e-24
taylor,11501,1.150100,0.0001,0.042,4,3.774758e-14,1.861175e-12,3.463972e-24
taylor,12001,1.200100,0.0001,0.096,4,3.930190e-14,1.942034e-12,3.771496e-24
taylor,12501,1.250100,0.0001,0.126,4,4.185541e-14,2.023800e-12,4.095767e-24
taylor,13001,1.300100,0.0001,0.085,4,4.274359e-14,2.104588e-12,4.429293e-24
taylor,13501,1.350100,0.0001,0.070,4,4.463097e-14,2.186173e-12,4.779353e-24
taylor,14001,1.400100,0.0001,0.097,4,4.607426e-14,2.267238e-12,5.140368e-24
taylor,14501,1.450100,0.0001,0.094,4,4.685141e-14,2.349157e-12,5.518538e-24
taylor,15001,1.500100,0.0001,0.054,4,5.073719e-14,2.430341e-12,5.906558e-24
taylor,15501,1.550100,0.0001,0.068,4,5.051515e-14,2.511509e-12,6.307679e-24
taylor,16001,1.600100,0.0001,0.073,4,5.173639e-14,2.592804e-12,6.722632e-24
taylor,16501,1.650100,0.0001,0.080,4,5.428991e-14,2.673838e-12,7.149411e-24
taylor,17001,1.700100,0.0001,0.044,4,5.240253e-14,2.755130e-12,7.590741e-24
taylor,17501,1.750100,0.0001,0.093,4,5.451195e-14,2.836649e-12,8.046580e-24
taylor,18001,1.800100,0.0001,0.066,4,5.584422e-14,2.918126e-12,8.515460e-24
taylor,18501,1.850100,0.0001,0.039,4,5.573320e-14,2.999330e-12,8.995983e-24
taylor,19001,1.900100,0.0001,0.038,4,5.828671e-14,3.079785e-12,9.485075e-24
taylor,19501,1.950100,0.0001,0.081,4,5.939693e-14,3.161227e-12,9.993357e-24
taylor,20001,2.000100,0.0001,0.073,4,6.028511e-14,3.241576e-12,1.050782e-23
taylor,20501,2.050100,0.0001,0.080,4,5.828671e-14,3.340376e-12,1.115811e-23
taylor,21001,2.100100,0.0001,0.038,4,6.217249e-14,3.439855e-12,1.183260e-23
taylor,21501,2.150100,0.0001,0.070,4,6.161738e-14,3.539753e-12,1.252985e-23
taylor,22001,2.200100,0.0001,0.071,4,6.206147e-14,3.640082e-12,1.325020e-23
taylor,22501,2.250100,0.0001,0.069,4,6.383782e-14,3.739575e-12,1.398442e-23
taylor,23001,2.300100,0.0001,0.091,4,6.294965e-14,3.839593e-12,1.474247e-23
taylor,23501,2.350100,0.0001,0.042,4,6.350476e-14,3.939685e-12,1.552112e-23
taylor,24001,2.400100,0.0001,0.038,4,6.294965e-14,4.039707e-12,1.631923e-23
taylor,24501,2.450100,0.0001,0.044,4,6.850076e-14,4.140290e-12,1.714200e-23
taylor,25001,2.500100,0.0001,0.064,4,6.672440e-14,4.240280e-12,1.797998e-23
taylor,25501,2.550100,0.0001,0.063,4,6.561418e-14,4.339984e-12,1.883546e-23
taylor,26001,2.600100,0.0001,0.040,4,7.160939e-14,4.439343e-12,1.970777e-23
taylor,26501,2.650100,0.0001,0.037,4,7.005507e-14,4.539321e-12,2.060543e-23
taylor,27001,2.700100,0.0001,0.070,4,6.850076e-14,4.638696e-12,2.151750e-23
taylor,27501,2.750100,0.0001,0.077,4,7.105427e-14,4.737008e-12,2.243924e-23
taylor,28001,2.800100,0.0001,0.085,4,7.027712e-14,4.836337e-12,2.339015e-23
taylor,28501,2.850100,0.0001,0.042,4,7.382983e-14,4.934038e-12,2.434473e-23
taylor,29001,2.900100,0.0001,0.076,4,7.160939e-14,5.032419e-12,2.532524e-23
taylor,29501,2.950100,0.0001,0.076,4,7.316370e-14,5.129149e-12,2.630817e-23
taylor,30001,3.000100,0.0001,0.042,4,7.449596e-14,5.227159e-12,2.732319e-23
taylor,30501,3.050100,0.0001,0.133,4,7.427392e-14,5.322498e-12,2.832899e-23
taylor,31001,3.100100,0.0001,0.064,4,7.260859e-14,5.419401e-12,2.936991e-23
taylor,31501,3.150100,0.0001,0.038,4,7.527312e-14,5.515097e-12,3.041630e-23
taylor,32001,3.200100,0.0001,0.060,4,7.582823e-14,5.610080e-12,3.147300e-23
taylor,32501,3.250100,0.0001,0.062,4,7.605028e-14,5.704225e-12,3.253818e-23
taylor,33001,3.300100,0.0001,0.058,4,7.716050e-14,5.799030e-12,3.362875e-23
