method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.010000,0.01,0.246,4,2.713504e-04,3.839555e-04,1.474218e-07
rk4,2,0.020000,0.01,0.125,4,5.425675e-04,7.677755e-04,5.894792e-07
rk4,3,0.030000,0.01,0.123,4,8.097964e-04,2.276153e-03,5.180874e-06
rk4,4,0.040000,0.01,0.136,4,2.696011e+02,1.641957e+01,2.696022e+02
rk4,5,0.050000,0.01,0.123,4,2.141381e+10,1.463346e+05,2.141381e+10
rk4,6,0.060000,0.01,0.155,4,1.831285e+18,1.353250e+09,1.831285e+18
rk4,7,0.070000,0.01,0.133,4,1.636879e+26,1.279406e+13,1.636879e+26
rk4,8,0.080000,0.01,0.118,4,1.504416e+34,1.226547e+17,1.504416e+34
rk4,9,0.090000,0.01,0.118,4,1.408400e+42,1.186760e+21,1.408400e+42
rk4,10,0.100000,0.01,0.125,4,1.335492e+50,1.155635e+25,1.335492e+50
rk4,11,0.110000,0.01,0.124,4,1.278172e+58,1.130563e+29,1.278172e+58
rk4,12,0.120000,0.01,0.126,4,1.231930e+66,1.109923e+33,1.231930e+66
rk4,13,0.130000,0.01,0.119,4,1.193906e+74,1.092660e+37,1.193906e+74
rk4,14,0.140000,0.01,0.100,4,1.162193e+82,1.078050e+41,1.162193e+82
rk4,15,0.150000,0.01,0.105,4,1.135457e+90,1.065578e+45,1.135457e+90
rk4,16,0.160000,0.01,0.127,4,1.112730e+98,1.054860e+49,1.112730e+98
rk4,17,0.170000,0.01,0.117,4,1.093282e+106,1.045601e+53,1.093282e+106
rk4,18,0.180000,0.01,0.114,4,1.076554e+114,1.037571e+57,1.076554e+114
rk4,19,0.190000,0.01,0.113,4,1.062103e+122,1.030584e+61,1.062103e+122
rk4,20,0.200000,0.01,0.128,4,1.049577e+130,1.024489e+65,1.049577e+130
rk4,21,0.210000,0.01,0.136,4,1.038692e+138,1.019163e+69,1.038692e+138
rk4,22,0.220000,0.01,0.112,4,1.029216e+146,1.014503e+73,1.029216e+146
rk4,23,0.230000,0.01,0.113,4,1.020957e+154,1.010424e+77,1.020957e+154
rk4,24,0.240000,0.01,0.068,4,1.013757e+162,1.006855e+81,1.013757e+162
rk4,25,0.250000,0.01,0.105,4,1.007486e+170,1.003736e+85,1.007486e+170
rk4,26,0.260000,0.01,0.122,4,1.002034e+178,1.001016e+89,1.002034e+178
rk4,27,0.270000,0.01,0.117,4,9.973081e+185,9.986532e+92,9.973081e+185
rk4,28,0.280000,0.01,0.119,4,9.932312e+193,9.966099e+96,9.932312e+193
rk4,29,0.290000,0.01,0.120,4,9.897372e+201,9.948553e+100,9.897372e+201
rk4,30,0.300000,0.01,0.118,4,9.867699e+209,9.933629e+104,9.867699e+209
rk4,31,0.310000,0.01,0.112,4,9.842813e+217,9.921095e+108,9.842813e+217
rk4,32,0.320000,0.01,0.066,4,9.822302e+225,9.910753e+112,9.822302e+225
rk4,33,0.330000,0.01,0.067,4,9.805810e+233,9.902429e+116,9.805810e+233
rk4,34,0.340000,0.01,0.101,4,9.793028e+241,9.895973e+120,9.793028e+241
rk4,35,0.350000,0.01,0.117,4,9.783689e+249,9.891253e+124,9.783689e+249
rk4,36,0.360000,0.01,0.162,4,9.777557e+257,9.888153e+128,9.777557e+257
rk4,37,0.370000,0.01,0.120,4,9.774425e+265,9.886569e+132,9.774425e+265
rk4,38,0.380000,0.01,0.112,4,9.774112e+273,9.886411e+136,9.774112e+273
rk4,39,0.390000,0.01,0.116,4,9.776457e+281,9.887597e+140,9.776457e+281
rk4,40,0.400000,0.01,0.118,4,9.781317e+289,9.890054e+144,9.781317e+289
rk4,41,0.410000,0.01,0.120,4,9.788562e+297,9.893716e+148,9.788562e+297
rk4,42,0.420000,0.01,0.117,4,9.798078e+305,9.898524e+152,9.798078e+305
rk4,43,0.430000,0.01,0.112,4,inf,inf,inf
rk4,44,0.440000,0.01,0.064,4,inf,inf,inf
rk4,45,0.450000,0.01,0.065,4,inf,inf,inf
rk4,46,0.460000,0.01,0.108,4,inf,inf,inf
rk4,47,0.470000,0.01,0.065,4,inf,inf,inf
rk4,48,0.480000,0.01,0.108,4,inf,inf,inf
rk4,49,0.490000,0.01,0.103,4,inf,inf,inf
rk4,50,0.500000,0.01,0.063,4,inf,inf,inf
rk4,51,0.510000,0.01,0.064,4,inf,inf,inf
rk4,52,0.520000,0.01,0.064,4,inf,inf,inf
rk4,53,0.530000,0.01,0.065,4,inf,inf,inf
rk4,54,0.540000,0.01,0.063,4,inf,inf,inf
rk4,55,0.550000,0.01,0.064,4,inf,inf,inf
rk4,56,0.560000,0.01,0.064,4,inf,inf,inf
rk4,57,0.570000,0.01,0.064,4,inf,inf,inf
rk4,58,0.580000,0.01,0.108,4,inf,inf,inf
rk4,59,0.590000,0.01,0.107,4,inf,inf,inf
rk4,60,0.600000,0.01,0.064,4,inf,inf,inf
rk4,61,0.610000,0.01,0.114,4,inf,inf,inf
rk4,62,0.620000,0.01,0.108,4,inf,inf,inf
rk4,63,0.630000,0.01,0.065,4,inf,inf,inf
rk4,64,0.640000,0.01,0.124,4,inf,inf,inf
rk4,65,0.650000,0.01,0.113,4,inf,inf,inf
rk4,66,0.660000,0.01,0.119,4,inf,inf,inf
rk4,67,0.670000,0.01,0.118,4,inf,inf,inf
rk4,68,0.680000,0.01,0.118,4,inf,inf,inf
rk4,69,0.690000,0.01,0.118,4,inf,inf,inf
rk4,70,0.700000,0.01,0.114,4,inf,inf,inf
rk4,71,0.710000,0.01,0.115,4,inf,inf,inf
rk4,72,0.720000,0.01,0.117,4,inf,inf,inf
rk4,73,0.730000,0.01,0.113,4,inf,inf,inf
rk4,74,0.740000,0.01,0.112,4,inf,inf,inf
rk4,75,0.750000,0.01,0.108,4,inf,inf,inf
rk4,76,0.760000,0.01,0.113,4,inf,inf,inf
rk4,77,0.770000,0.01,0.106,4,inf,inf,inf
rk4,78,0.780000,0.01,0.065,4,inf,inf,inf
rk4,79,0.790000,0.01,0.111,4,inf,inf,inf
rk4,80,0.800000,0.01,0.118,4,inf,inf,inf
rk4,81,0.810000,0.01,0.067,4,nan,-nan(ind),-nan(ind)
rk4,82,0.820000,0.01,0.119,4,nan,-nan(ind),-nan(ind)
rk4,83,0.830000,0.01,0.140,4,nan,-nan(ind),-nan(ind)
rk4,84,0.840000,0.01,0.132,4,nan,-nan(ind),-nan(ind)
rk4,85,0.850000,0.01,0.113,4,nan,-nan(ind),-nan(ind)
rk4,86,0.860000,0.01,0.113,4,nan,-nan(ind),-nan(ind)
rk4,87,0.870000,0.01,0.112,4,nan,-nan(ind),-nan(ind)
rk4,88,0.880000,0.01,0.115,4,nan,-nan(ind),-nan(ind)
rk4,89,0.890000,0.01,0.112,4,nan,-nan(ind),-nan(ind)
rk4,90,0.900000,0.01,0.110,4,nan,-nan(ind),-nan(ind)
rk4,91,0.910000,0.01,0.100,4,nan,-nan(ind),-nan(ind)
rk4,92,0.920000,0.01,0.112,4,nan,-nan(ind),-nan(ind)
rk4,93,0.930000,0.01,0.067,4,nan,-nan(ind),-nan(ind)
rk4,94,0.940000,0.01,0.117,4,nan,-nan(ind),-nan(ind)
rk4,95,0.950000,0.01,0.067,4,nan,-nan(ind),-nan(ind)
rk4,96,0.960000,0.01,0.092,4,nan,-nan(ind),-nan(ind)
rk4,97,0.970000,0.01,0.064,4,nan,-nan(ind),-nan(ind)
rk4,98,0.980000,0.01,0.117,4,nan,-nan(ind),-nan(ind)
rk4,99,0.990000,0.01,0.112,4,nan,-nan(ind),-nan(ind)
rk4,100,1.000000,0.01,0.076,4,nan,-nan(ind),-nan(ind)
