method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.625,17,5.551115e-14,3.620153e-14,1.310551e-27,18,5.047114e-13
cheb,501,0.501000,0.001,0.480,17,2.811251e-11,1.722600e-11,2.967351e-22,18,5.047114e-13
cheb,1001,1.001000,0.001,0.539,17,5.616851e-11,3.436981e-11,1.181284e-21,18,5.047114e-13
cheb,1501,1.501000,0.001,0.458,17,8.423029e-11,5.146258e-11,2.648397e-21,18,5.047114e-13
cheb,2001,2.001000,0.001,0.524,17,1.122866e-10,6.850089e-11,4.692371e-21,18,5.047114e-13
cheb,2501,2.501000,0.001,0.533,17,1.403455e-10,8.550925e-11,7.311832e-21,18,5.047114e-13
cheb,3001,3.001000,0.001,0.524,17,1.684040e-10,1.025061e-10,1.050749e-20,18,5.047114e-13
cheb,3501,3.501000,0.001,0.541,17,1.964622e-10,1.194959e-10,1.427928e-20,18,5.047114e-13
cheb,4001,4.001000,0.001,0.573,17,2.245195e-10,1.364802e-10,1.862684e-20,18,5.047114e-13
cheb,4501,4.501000,0.001,0.524,17,2.525757e-10,1.534408e-10,2.354406e-20,18,5.047114e-13
cheb,5001,5.001000,0.001,0.523,17,2.806346e-10,1.704027e-10,2.903708e-20,18,5.047114e-13
cheb,5501,5.501000,0.001,0.525,17,3.086950e-10,1.873641e-10,3.510531e-20,18,5.047114e-13
cheb,6001,6.001000,0.001,0.455,17,3.367493e-10,2.043279e-10,4.174991e-20,18,5.047114e-13
cheb,6501,6.501000,0.001,0.531,17,3.648106e-10,2.212885e-10,4.896859e-20,18,5.047114e-13
cheb,7001,7.001000,0.001,0.559,17,3.928678e-10,2.382518e-10,5.676393e-20,18,5.047114e-13
cheb,7501,7.501000,0.001,0.516,17,4.209224e-10,2.552068e-10,6.513049e-20,18,5.047114e-13
cheb,8001,8.001000,0.001,0.530,17,4.489817e-10,2.721331e-10,7.405642e-20,18,5.047114e-13
cheb,8501,8.501000,0.001,0.286,17,4.770389e-10,2.890780e-10,8.356606e-20,18,5.047114e-13
cheb,9001,9.001000,0.001,0.492,17,5.050976e-10,3.060010e-10,9.363661e-20,18,5.047114e-13
cheb,9501,9.501000,0.001,0.536,17,5.331570e-10,3.229386e-10,1.042894e-19,18,5.047114e-13
cheb,10001,10.001000,0.001,0.536,17,5.612132e-10,3.399180e-10,1.155443e-19,18,5.047114e-13
cheb,10501,10.501000,0.001,0.292,17,5.892719e-10,3.569408e-10,1.274067e-19,18,5.047114e-13
cheb,11001,11.001000,0.001,0.488,17,6.173309e-10,3.739952e-10,1.398724e-19,18,5.047114e-13
cheb,11501,11.501000,0.001,0.524,17,6.453892e-10,3.910741e-10,1.529389e-19,18,5.047114e-13
cheb,12001,12.001000,0.001,0.534,17,6.734457e-10,4.081728e-10,1.666050e-19,18,5.047114e-13
cheb,12501,12.501000,0.001,0.555,17,7.015017e-10,4.252804e-10,1.808634e-19,18,5.047114e-13
cheb,13001,13.001000,0.001,0.529,17,7.295605e-10,4.423907e-10,1.957096e-19,18,5.047114e-13
