method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.001000,0.001,0.284,17,5.551115e-14,3.620153e-14,1.310551e-27,18,5.047114e-13
cheb,101,0.101000,0.001,0.428,17,5.667244e-12,3.475573e-12,1.207961e-23,18,5.047114e-13
cheb,201,0.201000,0.001,0.193,17,1.127876e-11,6.914776e-12,4.781412e-23,18,5.047114e-13
cheb,301,0.301000,0.001,0.183,17,1.689004e-11,1.035248e-11,1.071738e-22,18,5.047114e-13
cheb,401,0.401000,0.001,0.188,17,2.250233e-11,1.379009e-11,1.901667e-22,18,5.047114e-13
cheb,501,0.501000,0.001,0.182,17,2.811251e-11,1.722600e-11,2.967351e-22,18,5.047114e-13
cheb,601,0.601000,0.001,0.186,17,3.372547e-11,2.065927e-11,4.268054e-22,18,5.047114e-13
cheb,701,0.701000,0.001,0.270,17,3.933620e-11,2.408958e-11,5.803076e-22,18,5.047114e-13
cheb,801,0.801000,0.001,0.189,17,4.494838e-11,2.751931e-11,7.573122e-22,18,5.047114e-13
cheb,901,0.901000,0.001,0.193,17,5.055889e-11,3.094632e-11,9.576748e-22,18,5.047114e-13
cheb,1001,1.001000,0.001,0.189,17,5.616851e-11,3.436981e-11,1.181284e-21,18,5.047114e-13
cheb,1101,1.101000,0.001,0.189,17,6.178347e-11,3.779379e-11,1.428371e-21,18,5.047114e-13
cheb,1201,1.201000,0.001,0.189,17,6.739342e-11,4.121419e-11,1.698610e-21,18,5.047114e-13
cheb,1301,1.301000,0.001,0.193,17,7.300749e-11,4.463288e-11,1.992094e-21,18,5.047114e-13
cheb,1401,1.401000,0.001,0.194,17,7.861856e-11,4.804839e-11,2.308648e-21,18,5.047114e-13
cheb,1501,1.501000,0.001,0.193,17,8.423029e-11,5.146258e-11,2.648397e-21,18,5.047114e-13
cheb,1601,1.601000,0.001,0.193,17,8.984180e-11,5.487197e-11,3.010933e-21,18,5.047114e-13
cheb,1701,1.701000,0.001,0.199,17,9.545231e-11,5.828329e-11,3.396942e-21,18,5.047114e-13
cheb,1801,1.801000,0.001,0.200,17,1.010642e-10,6.168998e-11,3.805654e-21,18,5.047114e-13
cheb,1901,1.901000,0.001,0.205,17,1.066769e-10,6.509549e-11,4.237423e-21,18,5.047114e-13
cheb,2001,2.001000,0.001,0.206,17,1.122866e-10,6.850089e-11,4.692371e-21,18,5.047114e-13
cheb,2101,2.101000,0.001,0.194,17,1.179015e-10,7.190248e-11,5.169966e-21,18,5.047114e-13
cheb,2201,2.201000,0.001,0.202,17,1.235115e-10,7.530581e-11,5.670965e-21,18,5.047114e-13
cheb,2301,2.301000,0.001,0.195,17,1.291240e-10,7.870873e-11,6.195065e-21,18,5.047114e-13
cheb,2401,2.401000,0.001,0.199,17,1.347356e-10,8.210988e-11,6.742032e-21,18,5.047114e-13
cheb,2501,2.501000,0.001,0.199,17,1.403455e-10,8.550925e-11,7.311832e-21,18,5.047114e-13
cheb,2601,2.601000,0.001,0.193,17,1.459578e-10,8.891036e-11,7.905052e-21,18,5.047114e-13
cheb,2701,2.701000,0.001,0.323,17,1.515675e-10,9.230974e-11,8.521089e-21,18,5.047114e-13
cheb,2801,2.801000,0.001,0.214,17,1.571827e-10,9.571006e-11,9.160415e-21,18,5.047114e-13
cheb,2901,2.901000,0.001,0.222,17,1.627946e-10,9.910878e-11,9.822550e-21,18,5.047114e-13
cheb,3001,3.001000,0.001,0.219,17,1.684040e-10,1.025061e-10,1.050749e-20,18,5.047114e-13
cheb,3101,3.101000,0.001,0.374,17,1.740177e-10,1.059033e-10,1.121552e-20,18,5.047114e-13
cheb,3201,3.201000,0.001,0.237,17,1.796274e-10,1.093021e-10,1.194696e-20,18,5.047114e-13
cheb,3301,3.301000,0.001,0.232,17,1.852405e-10,1.126994e-10,1.270116e-20,18,5.047114e-13
cheb,3401,3.401000,0.001,0.231,17,1.908514e-10,1.160976e-10,1.347865e-20,18,5.047114e-13
cheb,3501,3.501000,0.001,0.251,17,1.964622e-10,1.194959e-10,1.427928e-20,18,5.047114e-13
cheb,3601,3.601000,0.001,0.231,17,2.020715e-10,1.228903e-10,1.510202e-20,18,5.047114e-13
cheb,3701,3.701000,0.001,0.215,17,2.076831e-10,1.262878e-10,1.594861e-20,18,5.047114e-13
cheb,3801,3.801000,0.001,0.209,17,2.132960e-10,1.296858e-10,1.681840e-20,18,5.047114e-13
cheb,3901,3.901000,0.001,0.316,17,2.189064e-10,1.330848e-10,1.771155e-20,18,5.047114e-13
cheb,4001,4.001000,0.001,0.218,17,2.245195e-10,1.364802e-10,1.862684e-20,18,5.047114e-13
cheb,4101,4.101000,0.001,0.210,17,2.301306e-10,1.398727e-10,1.956436e-20,18,5.047114e-13
cheb,4201,4.201000,0.001,0.409,17,2.357398e-10,1.432645e-10,2.052472e-20,18,5.047114e-13
cheb,4301,4.301000,0.001,0.201,17,2.413538e-10,1.466583e-10,2.150866e-20,18,5.047114e-13
cheb,4401,4.401000,0.001,0.201,17,2.469634e-10,1.500478e-10,2.251433e-20,18,5.047114e-13
cheb,4501,4.501000,0.001,0.216,17,2.525757e-10,1.534408e-10,2.354406e-20,18,5.047114e-13
cheb,4601,4.601000,0.001,0.342,17,2.581891e-10,1.568331e-10,2.459661e-20,18,5.047114e-13
cheb,4701,4.701000,0.001,0.205,17,2.638004e-10,1.602240e-10,2.567172e-20,18,5.047114e-13
cheb,4801,4.801000,0.001,0.246,17,2.694140e-10,1.636147e-10,2.676977e-20,18,5.047114e-13
cheb,4901,4.901000,0.001,0.208,17,2.750237e-10,1.670076e-10,2.789152e-20,18,5.047114e-13
cheb,5001,5.001000,0.001,0.284,17,2.806346e-10,1.704027e-10,2.903708e-20,18,5.047114e-13
cheb,5101,5.101000,0.001,0.199,17,2.862459e-10,1.737919e-10,3.020363e-20,18,5.047114e-13
cheb,5201,5.201000,0.001,0.201,17,2.918572e-10,1.771848e-10,3.139444e-20,18,5.047114e-13
cheb,5301,5.301000,0.001,0.197,17,2.974714e-10,1.805786e-10,3.260862e-20,18,5.047114e-13
cheb,5401,5.401000,0.001,0.204,17,3.030809e-10,1.839709e-10,3.384528e-20,18,5.047114e-13
cheb,5501,5.501000,0.001,0.199,17,3.086950e-10,1.873641e-10,3.510531e-20,18,5.047114e-13
cheb,5601,5.601000,0.001,0.200,17,3.143030e-10,1.907577e-10,3.638851e-20,18,5.047114e-13
cheb,5701,5.701000,0.001,0.195,17,3.199179e-10,1.941499e-10,3.769420e-20,18,5.047114e-13
cheb,5801,5.801000,0.001,0.205,17,3.255280e-10,1.975430e-10,3.902322e-20,18,5.047114e-13
cheb,5901,5.901000,0.001,0.200,17,3.311383e-10,2.009335e-10,4.037428e-20,18,5.047114e-13
cheb,6001,6.001000,0.001,0.225,17,3.367493e-10,2.043279e-10,4.174991e-20,18,5.047114e-13
cheb,6101,6.101000,0.001,0.249,17,3.423618e-10,2.077205e-10,4.314780e-20,18,5.047114e-13
cheb,6201,6.201000,0.001,0.217,17,3.479745e-10,2.111132e-10,4.456879e-20,18,5.047114e-13
cheb,6301,6.301000,0.001,0.195,17,3.535868e-10,2.145031e-10,4.601156e-20,18,5.047114e-13
cheb,6401,6.401000,0.001,0.243,17,3.591961e-10,2.178960e-10,4.747865e-20,18,5.047114e-13
cheb,6501,6.501000,0.001,0.193,17,3.648106e-10,2.212885e-10,4.896859e-20,18,5.047114e-13
cheb,6601,6.601000,0.001,0.202,17,3.704212e-10,2.246816e-10,5.048184e-20,18,5.047114e-13
cheb,6701,6.701000,0.001,0.196,17,3.760301e-10,2.280731e-10,5.201735e-20,18,5.047114e-13
cheb,6801,6.801000,0.001,0.195,17,3.816402e-10,2.314659e-10,5.357648e-20,18,5.047114e-13
cheb,6901,6.901000,0.001,0.194,17,3.872557e-10,2.348590e-10,5.515876e-20,18,5.047114e-13
cheb,7001,7.001000,0.001,0.206,17,3.928678e-10,2.382518e-10,5.676393e-20,18,5.047114e-13
cheb,7101,7.101000,0.001,0.194,17,3.984799e-10,2.416451e-10,5.839236e-20,18,5.047114e-13
cheb,7201,7.201000,0.001,0.193,17,4.040879e-10,2.450343e-10,6.004182e-20,18,5.047114e-13
cheb,7301,7.301000,0.001,0.254,17,4.097001e-10,2.484263e-10,6.171563e-20,18,5.047114e-13
cheb,7401,7.401000,0.001,0.196,17,4.153102e-10,2.518191e-10,6.341288e-20,18,5.047114e-13
cheb,7501,7.501000,0.001,0.191,17,4.209224e-10,2.552068e-10,6.513049e-20,18,5.047114e-13
cheb,7601,7.601000,0.001,0.211,17,4.265345e-10,2.585952e-10,6.687150e-20,18,5.047114e-13
cheb,7701,7.701000,0.001,0.192,17,4.321488e-10,2.619821e-10,6.863461e-20,18,5.047114e-13
cheb,7801,7.801000,0.001,0.266,17,4.377594e-10,2.653676e-10,7.041998e-20,18,5.047114e-13
cheb,7901,7.901000,0.001,0.204,17,4.433701e-10,2.687527e-10,7.222800e-20,18,5.047114e-13
cheb,8001,8.001000,0.001,0.204,17,4.489817e-10,2.721331e-10,7.405642e-20,18,5.047114e-13
cheb,8101,8.101000,0.001,0.193,17,4.545948e-10,2.755244e-10,7.591371e-20,18,5.047114e-13
cheb,8201,8.201000,0.001,0.237,17,4.602015e-10,2.789148e-10,7.779344e-20,18,5.047114e-13
cheb,8301,8.301000,0.001,0.193,17,4.658162e-10,2.823047e-10,7.969592e-20,18,5.047114e-13
cheb,8401,8.401000,0.001,0.189,17,4.714283e-10,2.856917e-10,8.161975e-20,18,5.047114e-13
cheb,8501,8.501000,0.001,0.191,17,4.770389e-10,2.890780e-10,8.356606e-20,18,5.047114e-13
cheb,8601,8.601000,0.001,0.187,17,4.826484e-10,2.924630e-10,8.553458e-20,18,5.047114e-13
cheb,8701,8.701000,0.001,0.205,17,4.882628e-10,2.958465e-10,8.752517e-20,18,5.047114e-13
cheb,8801,8.801000,0.001,0.187,17,4.938725e-10,2.992311e-10,8.953926e-20,18,5.047114e-13
cheb,8901,8.901000,0.001,0.192,17,4.994843e-10,3.026147e-10,9.157567e-20,18,5.047114e-13
cheb,9001,9.001000,0.001,0.199,17,5.050976e-10,3.060010e-10,9.363661e-20,18,5.047114e-13
cheb,9101,9.101000,0.001,0.202,17,5.107104e-10,3.093839e-10,9.571838e-20,18,5.047114e-13
cheb,9201,9.201000,0.001,0.193,17,5.163217e-10,3.127722e-10,9.782646e-20,18,5.047114e-13
cheb,9301,9.301000,0.001,0.277,17,5.219326e-10,3.161589e-10,9.995645e-20,18,5.047114e-13
cheb,9401,9.401000,0.001,0.205,17,5.275441e-10,3.195496e-10,1.021119e-19,18,5.047114e-13
cheb,9501,9.501000,0.001,0.202,17,5.331570e-10,3.229386e-10,1.042894e-19,18,5.047114e-13
cheb,9601,9.601000,0.001,0.197,17,5.387675e-10,3.263318e-10,1.064924e-19,18,5.047114e-13
cheb,9701,9.701000,0.001,0.200,17,5.443778e-10,3.297244e-10,1.087182e-19,18,5.047114e-13
cheb,9801,9.801000,0.001,0.193,17,5.499916e-10,3.331219e-10,1.109702e-19,18,5.047114e-13
cheb,9901,9.901000,0.001,0.202,17,5.556012e-10,3.365203e-10,1.132459e-19,18,5.047114e-13
cheb,10000,10.000000,0.001,0.195,17,5.611565e-10,3.398838e-10,1.155210e-19,18,5.047114e-13
