method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.010000,0.01,0.235,8,3.752554e-14,4.294865e-10,1.844587e-19
taylor,2,0.020000,0.01,0.179,8,1.152616e-07,3.395021e-04,1.152617e-07
taylor,3,0.030000,0.01,0.179,8,1.621864e+05,4.027237e+02,1.621864e+05
taylor,4,0.040000,0.01,0.181,8,2.625751e+17,5.124208e+08,2.625751e+17
taylor,5,0.050000,0.01,0.095,8,4.485888e+29,6.697677e+14,4.485888e+29
taylor,6,0.060000,0.01,0.096,8,7.904802e+41,8.890896e+20,7.904802e+41
taylor,7,0.070000,0.01,0.180,8,1.422439e+54,1.192660e+27,1.422439e+54
taylor,8,0.080000,0.01,0.182,8,2.599383e+66,1.612260e+33,2.599383e+66
taylor,9,0.090000,0.01,0.096,8,4.806900e+78,2.192464e+39,4.806900e+78
taylor,10,0.100000,0.01,0.184,8,8.973035e+90,2.995502e+45,8.973035e+90
taylor,11,0.110000,0.01,0.171,8,1.687680e+103,4.108138e+51,1.687680e+103
taylor,12,0.120000,0.01,0.179,8,3.193736e+115,5.651315e+57,3.193736e+115
taylor,13,0.130000,0.01,0.175,8,6.074098e+127,7.793650e+63,6.074098e+127
taylor,14,0.140000,0.01,0.173,8,1.159989e+140,1.077028e+70,1.159989e+140
taylor,15,0.150000,0.01,0.171,8,2.222843e+152,1.490920e+76,2.222843e+152
taylor,16,0.160000,0.01,0.184,8,4.271688e+164,2.066806e+82,4.271688e+164
taylor,17,0.170000,0.01,0.095,8,8.228617e+176,2.868557e+88,8.228617e+176
taylor,18,0.180000,0.01,0.095,8,1.588286e+189,3.985331e+94,1.588286e+189
taylor,19,0.190000,0.01,0.180,8,3.070953e+201,5.541618e+100,3.070953e+201
taylor,20,0.200000,0.01,0.166,8,5.946357e+213,7.711263e+106,5.946357e+213
taylor,21,0.210000,0.01,0.201,8,1.152850e+226,1.073708e+113,1.152850e+226
taylor,22,0.220000,0.01,0.177,8,2.237504e+238,1.495829e+119,2.237504e+238
taylor,23,0.230000,0.01,0.206,8,4.346724e+250,2.084880e+125,4.346724e+250
taylor,24,0.240000,0.01,0.171,8,8.451142e+262,2.907085e+131,8.451142e+262
taylor,25,0.250000,0.01,0.095,8,1.644296e+275,4.054992e+137,1.644296e+275
taylor,26,0.260000,0.01,0.170,8,3.201244e+287,5.657953e+143,3.201244e+287
taylor,27,0.270000,0.01,0.156,8,6.235914e+299,7.896780e+149,6.235914e+299
taylor,28,0.280000,0.01,0.181,8,inf,inf,inf
taylor,29,0.290000,0.01,0.178,8,inf,inf,inf
taylor,30,0.300000,0.01,0.181,8,inf,inf,inf
taylor,31,0.310000,0.01,0.179,8,inf,inf,inf
taylor,32,0.320000,0.01,0.170,8,inf,inf,inf
taylor,33,0.330000,0.01,0.168,8,inf,inf,inf
taylor,34,0.340000,0.01,0.171,8,inf,inf,inf
taylor,35,0.350000,0.01,0.183,8,inf,inf,inf
taylor,36,0.360000,0.01,0.186,8,inf,inf,inf
taylor,37,0.370000,0.01,0.179,8,inf,inf,inf
taylor,38,0.380000,0.01,0.098,8,inf,inf,inf
taylor,39,0.390000,0.01,0.201,8,inf,inf,inf
taylor,40,0.400000,0.01,0.170,8,inf,inf,inf
taylor,41,0.410000,0.01,0.179,8,inf,inf,inf
taylor,42,0.420000,0.01,0.154,8,inf,inf,inf
taylor,43,0.430000,0.01,0.096,8,inf,inf,inf
taylor,44,0.440000,0.01,0.097,8,inf,inf,inf
taylor,45,0.450000,0.01,0.179,8,inf,inf,inf
taylor,46,0.460000,0.01,0.159,8,inf,inf,inf
taylor,47,0.470000,0.01,0.095,8,inf,inf,inf
taylor,48,0.480000,0.01,0.149,8,inf,inf,inf
taylor,49,0.490000,0.01,0.183,8,inf,inf,inf
taylor,50,0.500000,0.01,0.159,8,inf,inf,inf
taylor,51,0.510000,0.01,0.180,8,inf,inf,inf
taylor,52,0.520000,0.01,0.211,8,inf,inf,inf
taylor,53,0.530000,0.01,0.157,8,nan,-nan(ind),-nan(ind)
taylor,54,0.540000,0.01,0.181,8,nan,-nan(ind),-nan(ind)
taylor,55,0.550000,0.01,0.154,8,nan,-nan(ind),-nan(ind)
taylor,56,0.560000,0.01,0.158,8,nan,-nan(ind),-nan(ind)
taylor,57,0.570000,0.01,0.096,8,nan,-nan(ind),-nan(ind)
taylor,58,0.580000,0.01,0.196,8,nan,-nan(ind),-nan(ind)
taylor,59,0.590000,0.01,0.181,8,nan,-nan(ind),-nan(ind)
taylor,60,0.600000,0.01,0.182,8,nan,-nan(ind),-nan(ind)
taylor,61,0.610000,0.01,0.184,8,nan,-nan(ind),-nan(ind)
taylor,62,0.620000,0.01,0.182,8,nan,-nan(ind),-nan(ind)
taylor,63,0.630000,0.01,0.179,8,nan,-nan(ind),-nan(ind)
taylor,64,0.640000,0.01,0.180,8,nan,-nan(ind),-nan(ind)
taylor,65,0.650000,0.01,0.195,8,nan,-nan(ind),-nan(ind)
taylor,66,0.660000,0.01,0.196,8,nan,-nan(ind),-nan(ind)
taylor,67,0.670000,0.01,0.179,8,nan,-nan(ind),-nan(ind)
taylor,68,0.680000,0.01,0.181,8,nan,-nan(ind),-nan(ind)
taylor,69,0.690000,0.01,0.095,8,nan,-nan(ind),-nan(ind)
taylor,70,0.700000,0.01,0.109,8,nan,-nan(ind),-nan(ind)
