method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
rk4,1,0.100000,0.1,0.264,4,2.667754e-05,6.155502e-02,3.789020e-03
rk4,2,0.200000,0.1,0.069,4,1.303237e+01,3.611265e+00,1.304123e+01
rk4,3,0.300000,0.1,0.068,4,4.746495e+16,2.178645e+08,4.746495e+16
rk4,4,0.400000,0.1,0.065,4,3.379908e+32,1.838453e+16,3.379908e+32
rk4,5,0.500000,0.1,0.065,4,2.831165e+48,1.682607e+24,2.831165e+48
rk4,6,0.600000,0.1,0.065,4,2.524147e+64,1.588756e+32,2.524147e+64
rk4,7,0.700000,0.1,0.064,4,2.320292e+80,1.523250e+40,2.320292e+80
rk4,8,0.800000,0.1,0.107,4,2.172942e+96,1.474090e+48,2.172942e+96
rk4,9,0.900000,0.1,0.066,4,2.061503e+112,1.435794e+56,2.061503e+112
rk4,10,1.000000,0.1,0.113,4,1.975055e+128,1.405366e+64,1.975055e+128
