method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel
taylor,1,0.010000,0.01,0.167,5,4.998452e-05,3.820765e-05,1.459825e-09
taylor,2,0.020000,0.01,0.062,5,9.997343e-05,7.654004e-05,5.858378e-09
taylor,3,0.030000,0.01,0.140,5,2.139400e-02,1.457534e-01,2.124404e-02
taylor,4,0.040000,0.01,0.126,5,3.041710e+07,5.515170e+03,3.041710e+07
taylor,5,0.050000,0.01,0.111,5,4.892814e+16,2.211971e+08,4.892814e+16
taylor,6,0.060000,0.01,0.063,5,8.370256e+25,9.148910e+12,8.370256e+25
taylor,7,0.070000,0.01,0.064,5,1.483367e+35,3.851451e+17,1.483367e+35
taylor,8,0.080000,0.01,0.064,5,2.686910e+44,1.639180e+22,2.686910e+44
taylor,9,0.090000,0.01,0.116,5,4.938253e+53,7.027270e+26,4.938253e+53
taylor,10,0.100000,0.01,0.113,5,9.170084e+62,3.028215e+31,9.170084e+62
taylor,11,0.110000,0.01,0.110,5,1.716022e+72,1.309970e+36,1.716022e+72
taylor,12,0.120000,0.01,0.110,5,3.230556e+81,5.683798e+40,3.230556e+81
taylor,13,0.130000,0.01,0.107,5,6.111013e+90,2.472046e+45,6.111013e+90
taylor,14,0.140000,0.01,0.062,5,1.160498e+100,1.077264e+50,1.160498e+100
taylor,15,0.150000,0.01,0.109,5,2.210930e+109,4.702053e+54,2.210930e+109
taylor,16,0.160000,0.01,0.062,5,4.223495e+118,2.055114e+59,4.223495e+118
taylor,17,0.170000,0.01,0.115,5,8.086307e+127,8.992390e+63,8.086307e+127
taylor,18,0.180000,0.01,0.110,5,1.551173e+137,3.938493e+68,1.551173e+137
taylor,19,0.190000,0.01,0.098,5,2.980444e+146,1.726396e+73,2.980444e+146
taylor,20,0.200000,0.01,0.111,5,5.734739e+155,7.572806e+77,5.734739e+155
taylor,21,0.210000,0.01,0.115,5,1.104784e+165,3.323829e+82,1.104784e+165
taylor,22,0.220000,0.01,0.112,5,2.130618e+174,1.459664e+87,2.130618e+174
taylor,23,0.230000,0.01,0.062,5,4.112853e+183,6.413153e+91,4.112853e+183
taylor,24,0.240000,0.01,0.111,5,7.945924e+192,2.818852e+96,7.945924e+192
taylor,25,0.250000,0.01,0.101,5,1.536283e+202,1.239469e+101,1.536283e+202
taylor,26,0.260000,0.01,0.111,5,2.972289e+211,5.451870e+105,2.972289e+211
taylor,27,0.270000,0.01,0.109,5,5.754093e+220,2.398769e+110,5.754093e+220
taylor,28,0.280000,0.01,0.113,5,1.114565e+230,1.055730e+115,1.114565e+230
taylor,29,0.290000,0.01,0.109,5,2.160015e+239,4.647596e+119,2.160015e+239
taylor,30,0.300000,0.01,0.105,5,4.188068e+248,2.046477e+124,4.188068e+248
taylor,31,0.310000,0.01,0.123,5,8.123837e+257,9.013233e+128,8.123837e+257
taylor,32,0.320000,0.01,0.108,5,1.576471e+267,3.970480e+133,1.576471e+267
taylor,33,0.330000,0.01,0.113,5,3.060389e+276,1.749397e+138,3.060389e+276
taylor,34,0.340000,0.01,0.112,5,5.943229e+285,7.709234e+142,5.943229e+285
taylor,35,0.350000,0.01,0.120,5,1.154555e+295,3.397874e+147,1.154555e+295
taylor,36,0.360000,0.01,0.060,5,2.243594e+304,1.497863e+152,2.243594e+304
taylor,37,0.370000,0.01,0.108,5,inf,inf,inf
