method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.010000,0.01,1.197,32,4.205525e-13,2.705683e-13,7.320720e-26,33,3.270446e-12
cheb,2,0.020000,0.01,1.059,32,8.459899e-13,5.397188e-13,2.912964e-25,33,3.270446e-12
cheb,3,0.030000,0.01,1.287,32,1.269984e-12,8.091246e-13,6.546826e-25,33,3.270446e-12
cheb,4,0.040000,0.01,1.079,32,1.693090e-12,1.077870e-12,1.161804e-24,33,3.270446e-12
cheb,5,0.050000,0.01,0.594,32,2.115419e-12,1.347207e-12,1.814966e-24,33,3.270446e-12
cheb,6,0.060000,0.01,1.050,32,2.538747e-12,1.616163e-12,2.611984e-24,33,3.270446e-12
cheb,7,0.070000,0.01,1.063,32,2.962519e-12,1.884991e-12,3.553190e-24,33,3.270446e-12
cheb,8,0.080000,0.01,1.063,32,3.386957e-12,2.153724e-12,4.638527e-24,33,3.270446e-12
cheb,9,0.090000,0.01,1.035,32,3.810285e-12,2.422473e-12,5.868377e-24,33,3.270446e-12
cheb,10,0.100000,0.01,1.007,32,4.235279e-12,2.691070e-12,7.241860e-24,33,3.270446e-12
cheb,11,0.110000,0.01,1.353,32,4.656497e-12,2.959489e-12,8.758573e-24,33,3.270446e-12
cheb,12,0.120000,0.01,0.589,32,5.080492e-12,3.228109e-12,1.042069e-23,33,3.270446e-12
cheb,13,0.130000,0.01,0.649,32,5.504708e-12,3.496506e-12,1.222556e-23,33,3.270446e-12
cheb,14,0.140000,0.01,1.018,32,5.928036e-12,3.764665e-12,1.417271e-23,33,3.270446e-12
cheb,15,0.150000,0.01,0.626,32,6.351586e-12,4.032792e-12,1.626341e-23,33,3.270446e-12
cheb,16,0.160000,0.01,1.056,32,6.774914e-12,4.300886e-12,1.849762e-23,33,3.270446e-12
cheb,17,0.170000,0.01,0.600,32,7.198464e-12,4.569251e-12,2.087805e-23,33,3.270446e-12
cheb,18,0.180000,0.01,0.614,32,7.621348e-12,4.837573e-12,2.340212e-23,33,3.270446e-12
cheb,19,0.190000,0.01,1.019,32,8.043455e-12,5.105833e-12,2.606953e-23,33,3.270446e-12
cheb,20,0.200000,0.01,1.003,32,8.469558e-12,5.373981e-12,2.887967e-23,33,3.270446e-12
cheb,21,0.210000,0.01,0.988,32,8.892886e-12,5.642899e-12,3.184231e-23,33,3.270446e-12
cheb,22,0.220000,0.01,1.002,32,9.315992e-12,5.911393e-12,3.494456e-23,33,3.270446e-12
cheb,23,0.230000,0.01,0.557,32,9.738987e-12,6.180247e-12,3.819546e-23,33,3.270446e-12
cheb,24,0.240000,0.01,0.560,32,1.016398e-11,6.448901e-12,4.158832e-23,33,3.270446e-12
cheb,25,0.250000,0.01,1.006,32,1.058564e-11,6.718304e-12,4.513561e-23,33,3.270446e-12
cheb,26,0.260000,0.01,0.555,32,1.100919e-11,6.987299e-12,4.882235e-23,33,3.270446e-12
cheb,27,0.270000,0.01,1.007,32,1.143230e-11,7.256372e-12,5.265493e-23,33,3.270446e-12
cheb,28,0.280000,0.01,1.033,32,1.185607e-11,7.525482e-12,5.663289e-23,33,3.270446e-12
cheb,29,0.290000,0.01,0.562,32,1.227751e-11,7.794743e-12,6.075802e-23,33,3.270446e-12
cheb,30,0.300000,0.01,0.573,32,1.270362e-11,8.063999e-12,6.502808e-23,33,3.270446e-12
cheb,31,0.310000,0.01,0.605,32,1.312694e-11,8.333197e-12,6.944217e-23,33,3.270446e-12
cheb,32,0.320000,0.01,1.265,32,1.355160e-11,8.602558e-12,7.400400e-23,33,3.270446e-12
cheb,33,0.330000,0.01,1.412,32,1.397515e-11,8.871666e-12,7.870646e-23,33,3.270446e-12
cheb,34,0.340000,0.01,0.627,32,1.439737e-11,9.140960e-12,8.355715e-23,33,3.270446e-12
cheb,35,0.350000,0.01,0.565,32,1.482037e-11,9.410642e-12,8.856019e-23,33,3.270446e-12
cheb,36,0.360000,0.01,0.558,32,1.524536e-11,9.679640e-12,9.369543e-23,33,3.270446e-12
cheb,37,0.370000,0.01,0.560,32,1.566935e-11,9.949471e-12,9.899198e-23,33,3.270446e-12
cheb,38,0.380000,0.01,0.556,32,1.609124e-11,1.021898e-11,1.044276e-22,33,3.270446e-12
cheb,39,0.390000,0.01,0.558,32,1.651601e-11,1.048878e-11,1.100145e-22,33,3.270446e-12
cheb,40,0.400000,0.01,0.914,32,1.694000e-11,1.075874e-11,1.157505e-22,33,3.270446e-12
cheb,41,0.410000,0.01,0.584,32,1.736122e-11,1.102898e-11,1.216383e-22,33,3.270446e-12
cheb,42,0.420000,0.01,1.020,32,1.778644e-11,1.129964e-11,1.276818e-22,33,3.270446e-12
cheb,43,0.430000,0.01,0.557,32,1.820999e-11,1.157064e-11,1.338798e-22,33,3.270446e-12
cheb,44,0.440000,0.01,0.999,32,1.863210e-11,1.184153e-11,1.402218e-22,33,3.270446e-12
cheb,45,0.450000,0.01,0.555,32,1.905631e-11,1.211282e-11,1.467205e-22,33,3.270446e-12
cheb,46,0.460000,0.01,0.558,32,1.948075e-11,1.238460e-11,1.533783e-22,33,3.270446e-12
cheb,47,0.470000,0.01,1.009,32,1.990486e-11,1.265607e-11,1.601761e-22,33,3.270446e-12
cheb,48,0.480000,0.01,0.644,32,2.032674e-11,1.292803e-11,1.671340e-22,33,3.270446e-12
cheb,49,0.490000,0.01,1.020,32,2.075162e-11,1.320043e-11,1.742512e-22,33,3.270446e-12
cheb,50,0.500000,0.01,0.994,32,2.117495e-11,1.347354e-11,1.815363e-22,33,3.270446e-12
cheb,51,0.510000,0.01,0.558,32,2.159617e-11,1.374578e-11,1.889466e-22,33,3.270446e-12
cheb,52,0.520000,0.01,0.579,32,2.202050e-11,1.401776e-11,1.964977e-22,33,3.270446e-12
cheb,53,0.530000,0.01,1.020,32,2.244471e-11,1.428950e-11,2.041899e-22,33,3.270446e-12
cheb,54,0.540000,0.01,1.005,32,2.286893e-11,1.456146e-11,2.120362e-22,33,3.270446e-12
cheb,55,0.550000,0.01,1.045,32,2.329015e-11,1.483244e-11,2.200012e-22,33,3.270446e-12
cheb,56,0.560000,0.01,1.074,32,2.371392e-11,1.510345e-11,2.281142e-22,33,3.270446e-12
cheb,57,0.570000,0.01,1.270,32,2.413847e-11,1.537407e-11,2.363620e-22,33,3.270446e-12
cheb,58,0.580000,0.01,1.030,32,2.456313e-11,1.564424e-11,2.447421e-22,33,3.270446e-12
cheb,59,0.590000,0.01,1.004,32,2.498413e-11,1.591426e-11,2.532635e-22,33,3.270446e-12
cheb,60,0.600000,0.01,0.937,32,2.540856e-11,1.618332e-11,2.618997e-22,33,3.270446e-12
cheb,61,0.610000,0.01,0.908,32,2.583300e-11,1.645126e-11,2.706438e-22,33,3.270446e-12
cheb,62,0.620000,0.01,1.015,32,2.625633e-11,1.671952e-11,2.795424e-22,33,3.270446e-12
cheb,63,0.630000,0.01,1.031,32,2.668066e-11,1.698686e-11,2.885534e-22,33,3.270446e-12
cheb,64,0.640000,0.01,0.953,32,2.710299e-11,1.725344e-11,2.976812e-22,33,3.270446e-12
cheb,65,0.650000,0.01,1.060,32,2.752698e-11,1.751965e-11,3.069383e-22,33,3.270446e-12
cheb,66,0.660000,0.01,1.002,32,2.794964e-11,1.778561e-11,3.163279e-22,33,3.270446e-12
cheb,67,0.670000,0.01,0.938,32,2.837275e-11,1.805095e-11,3.258367e-22,33,3.270446e-12
cheb,68,0.680000,0.01,1.065,32,2.879741e-11,1.831597e-11,3.354748e-22,33,3.270446e-12
cheb,69,0.690000,0.01,1.186,32,2.922163e-11,1.858076e-11,3.452448e-22,33,3.270446e-12
cheb,70,0.700000,0.01,0.938,32,2.964329e-11,1.884558e-11,3.551558e-22,33,3.270446e-12
cheb,71,0.710000,0.01,0.940,32,3.006828e-11,1.911010e-11,3.651960e-22,33,3.270446e-12
cheb,72,0.720000,0.01,1.025,32,3.049250e-11,1.937505e-11,3.753926e-22,33,3.270446e-12
cheb,73,0.730000,0.01,1.002,32,3.091372e-11,1.963965e-11,3.857159e-22,33,3.270446e-12
cheb,74,0.740000,0.01,1.029,32,3.133616e-11,1.990475e-11,3.961993e-22,33,3.270446e-12
cheb,75,0.750000,0.01,0.610,32,3.176082e-11,2.017019e-11,4.068367e-22,33,3.270446e-12
cheb,76,0.760000,0.01,0.564,32,3.218348e-11,2.043597e-11,4.176288e-22,33,3.270446e-12
cheb,77,0.770000,0.01,0.588,32,3.260792e-11,2.070157e-11,4.285552e-22,33,3.270446e-12
cheb,78,0.780000,0.01,0.557,32,3.303147e-11,2.096877e-11,4.396894e-22,33,3.270446e-12
cheb,79,0.790000,0.01,0.553,32,3.345668e-11,2.123547e-11,4.509453e-22,33,3.270446e-12
cheb,80,0.800000,0.01,0.896,32,3.387923e-11,2.150309e-11,4.623830e-22,33,3.270446e-12
cheb,81,0.810000,0.01,0.571,32,3.430445e-11,2.177029e-11,4.739456e-22,33,3.270446e-12
cheb,82,0.820000,0.01,0.578,32,3.472611e-11,2.203903e-11,4.857189e-22,33,3.270446e-12
