method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.425,8,6.661338e-15,1.366742e-14,1.867983e-28,9,4.243655e-12
cheb,1501,0.150100,0.0001,0.300,8,8.876455e-12,2.034321e-11,4.138464e-22,9,4.243655e-12
cheb,3001,0.300100,0.0001,0.358,8,1.774891e-11,3.985761e-11,1.588629e-21,9,4.243655e-12
cheb,4501,0.450100,0.0001,0.288,8,2.662048e-11,5.968479e-11,3.562274e-21,9,4.243655e-12
cheb,6001,0.600100,0.0001,1.609,8,3.548695e-11,7.931152e-11,6.290317e-21,9,4.243655e-12
cheb,7501,0.750100,0.0001,0.274,8,4.435585e-11,9.864841e-11,9.731508e-21,9,4.243655e-12
cheb,9001,0.900100,0.0001,0.242,8,5.322653e-11,1.180701e-10,1.394056e-20,9,4.243655e-12
cheb,10501,1.050100,0.0001,0.247,8,6.209411e-11,1.375056e-10,1.890778e-20,9,4.243655e-12
cheb,12001,1.200100,0.0001,0.258,8,7.096501e-11,1.568889e-10,2.461414e-20,9,4.243655e-12
cheb,13501,1.350100,0.0001,0.268,8,7.983236e-11,1.764541e-10,3.113604e-20,9,4.243655e-12
cheb,15001,1.500100,0.0001,0.268,8,8.870371e-11,1.962420e-10,3.851092e-20,9,4.243655e-12
cheb,16501,1.650100,0.0001,0.243,8,9.757350e-11,2.159892e-10,4.665132e-20,9,4.243655e-12
cheb,18001,1.800100,0.0001,0.270,8,1.064437e-10,2.355650e-10,5.549085e-20,9,4.243655e-12
cheb,19501,1.950100,0.0001,0.263,8,1.153142e-10,2.550956e-10,6.507375e-20,9,4.243655e-12
cheb,21001,2.100100,0.0001,0.251,8,1.241847e-10,2.845108e-10,8.094638e-20,9,4.243655e-12
cheb,22501,2.250100,0.0001,0.247,8,1.330545e-10,3.190344e-10,1.017830e-19,9,4.243655e-12
cheb,24001,2.400100,0.0001,0.405,8,1.419240e-10,3.537554e-10,1.251429e-19,9,4.243655e-12
cheb,25501,2.550100,0.0001,0.262,8,1.507947e-10,3.885634e-10,1.509816e-19,9,4.243655e-12
cheb,27001,2.700100,0.0001,0.261,8,1.596654e-10,4.233211e-10,1.792007e-19,9,4.243655e-12
cheb,28501,2.850100,0.0001,0.318,8,1.685345e-10,4.580223e-10,2.097844e-19,9,4.243655e-12
cheb,30001,3.000100,0.0001,0.268,8,1.774061e-10,4.927215e-10,2.427744e-19,9,4.243655e-12
cheb,31501,3.150100,0.0001,0.276,8,1.862757e-10,5.274840e-10,2.782394e-19,9,4.243655e-12
cheb,33001,3.300100,0.0001,2.503,8,1.951457e-10,5.623626e-10,3.162517e-19,9,4.243655e-12
cheb,34501,3.450100,0.0001,0.248,8,2.040170e-10,5.973595e-10,3.568383e-19,9,4.243655e-12
cheb,36001,3.600100,0.0001,0.235,8,2.128864e-10,6.324320e-10,3.999703e-19,9,4.243655e-12
cheb,37501,3.750100,0.0001,0.256,8,2.217577e-10,6.675331e-10,4.456005e-19,9,4.243655e-12
cheb,39001,3.900100,0.0001,0.272,8,2.306288e-10,7.026571e-10,4.937269e-19,9,4.243655e-12
cheb,40501,4.050100,0.0001,0.462,8,2.394951e-10,7.272799e-10,5.289361e-19,9,4.243655e-12
cheb,42001,4.200100,0.0001,0.259,8,2.483649e-10,7.310484e-10,5.344318e-19,9,4.243655e-12
cheb,43501,4.350100,0.0001,0.268,8,2.572362e-10,7.348984e-10,5.400756e-19,9,4.243655e-12
cheb,45001,4.500100,0.0001,0.283,8,2.661087e-10,7.388296e-10,5.458692e-19,9,4.243655e-12
cheb,46501,4.650100,0.0001,0.261,8,2.749778e-10,7.428661e-10,5.518501e-19,9,4.243655e-12
cheb,48001,4.800100,0.0001,0.506,8,2.838494e-10,7.469852e-10,5.579869e-19,9,4.243655e-12
cheb,49501,4.950100,0.0001,0.255,8,2.927163e-10,7.511668e-10,5.642516e-19,9,4.243655e-12
cheb,51001,5.100100,0.0001,0.270,8,3.015863e-10,7.553973e-10,5.706251e-19,9,4.243655e-12
cheb,52501,5.250100,0.0001,0.242,8,3.104603e-10,7.597062e-10,5.771535e-19,9,4.243655e-12
cheb,54001,5.400100,0.0001,0.261,8,3.193272e-10,7.641007e-10,5.838499e-19,9,4.243655e-12
cheb,55501,5.550100,0.0001,0.253,8,3.281975e-10,7.686019e-10,5.907488e-19,9,4.243655e-12
cheb,57001,5.700100,0.0001,0.239,8,3.370693e-10,7.731246e-10,5.977216e-19,9,4.243655e-12
cheb,58501,5.850100,0.0001,0.251,8,3.459395e-10,7.778097e-10,6.049879e-19,9,4.243655e-12
cheb,60001,6.000100,0.0001,0.248,8,3.548062e-10,7.826564e-10,6.125510e-19,9,4.243655e-12
cheb,61501,6.150100,0.0001,0.245,8,3.636795e-10,7.875475e-10,6.202311e-19,9,4.243655e-12
