method,step,t,dt,dt_ms,matvecs,norm_err,theta_abs,theta_rel,K_used,bn_ratio
cheb,1,0.000100,0.0001,0.258,7,9.103829e-15,3.615425e-15,1.307130e-29,8,6.499298e-13
cheb,101,0.010100,0.0001,0.127,7,6.978862e-13,3.545515e-13,1.257068e-25,8,6.499298e-13
cheb,201,0.020100,0.0001,0.125,7,1.384892e-12,7.050027e-13,4.970287e-25,8,6.499298e-13
cheb,301,0.030100,0.0001,0.152,7,2.072120e-12,1.055269e-12,1.113592e-24,8,6.499298e-13
cheb,401,0.040100,0.0001,0.131,7,2.760681e-12,1.404134e-12,1.971593e-24,8,6.499298e-13
cheb,501,0.050100,0.0001,0.140,7,3.449907e-12,1.752739e-12,3.072093e-24,8,6.499298e-13
cheb,601,0.060100,0.0001,0.126,7,4.137801e-12,2.101368e-12,4.415746e-24,8,6.499298e-13
cheb,701,0.070100,0.0001,0.118,7,4.825695e-12,2.449640e-12,6.000738e-24,8,6.499298e-13
cheb,801,0.080100,0.0001,0.125,7,5.513145e-12,2.798615e-12,7.832248e-24,8,6.499298e-13
cheb,901,0.090100,0.0001,0.124,7,6.201040e-12,3.146924e-12,9.903128e-24,8,6.499298e-13
cheb,1001,0.100100,0.0001,0.134,7,6.890266e-12,3.495757e-12,1.222032e-23,8,6.499298e-13
cheb,1101,0.110100,0.0001,0.148,7,7.579271e-12,3.844356e-12,1.477908e-23,8,6.499298e-13
cheb,1201,0.120100,0.0001,0.150,7,8.267165e-12,4.193429e-12,1.758485e-23,8,6.499298e-13
cheb,1301,0.130100,0.0001,0.173,7,8.955503e-12,4.545152e-12,2.065841e-23,8,6.499298e-13
cheb,1401,0.140100,0.0001,0.182,7,9.645840e-12,4.900094e-12,2.401092e-23,8,6.499298e-13
cheb,1501,0.150100,0.0001,0.196,7,1.033396e-11,5.255696e-12,2.762234e-23,8,6.499298e-13
cheb,1601,0.160100,0.0001,0.202,7,1.102052e-11,5.612033e-12,3.149492e-23,8,6.499298e-13
cheb,1701,0.170100,0.0001,0.191,7,1.171063e-11,5.968511e-12,3.562312e-23,8,6.499298e-13
cheb,1801,0.180100,0.0001,0.204,7,1.239608e-11,6.325557e-12,4.001268e-23,8,6.499298e-13
cheb,1901,0.190100,0.0001,0.213,7,1.308686e-11,6.682984e-12,4.466228e-23,8,6.499298e-13
cheb,2001,0.200100,0.0001,0.211,7,1.377520e-11,7.040678e-12,4.957115e-23,8,6.499298e-13
cheb,2101,0.210100,0.0001,0.136,7,1.446354e-11,7.398659e-12,5.474016e-23,8,6.499298e-13
cheb,2201,0.220100,0.0001,0.215,7,1.515277e-11,7.757297e-12,6.017566e-23,8,6.499298e-13
cheb,2301,0.230100,0.0001,0.120,7,1.584244e-11,8.115801e-12,6.586622e-23,8,6.499298e-13
cheb,2401,0.240100,0.0001,0.222,7,1.652811e-11,8.474578e-12,7.181846e-23,8,6.499298e-13
cheb,2501,0.250100,0.0001,0.235,7,1.721601e-11,8.833443e-12,7.802972e-23,8,6.499298e-13
cheb,2601,0.260100,0.0001,0.211,7,1.790679e-11,9.192147e-12,8.449556e-23,8,6.499298e-13
cheb,2701,0.270100,0.0001,0.203,7,1.859535e-11,9.551684e-12,9.123467e-23,8,6.499298e-13
cheb,2801,0.280100,0.0001,0.235,7,1.928324e-11,9.910944e-12,9.822681e-23,8,6.499298e-13
cheb,2901,0.290100,0.0001,0.206,7,1.997003e-11,1.027028e-11,1.054787e-22,8,6.499298e-13
cheb,3001,0.300100,0.0001,0.267,7,2.065947e-11,1.062999e-11,1.129967e-22,8,6.499298e-13
cheb,3101,0.310100,0.0001,0.133,7,2.134803e-11,1.098939e-11,1.207666e-22,8,6.499298e-13
cheb,3201,0.320100,0.0001,0.211,7,2.203659e-11,1.134916e-11,1.288035e-22,8,6.499298e-13
